2024-06-17 16:26:47.030 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:12.177 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7365b820> is not in list
2024-06-17 16:29:12.214 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7365b820> is not in list
2024-06-17 16:29:12.228 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7365b820> is not in list
2024-06-17 16:29:12.270 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7365b820> is not in list
2024-06-17 16:29:12.281 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:12.281 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:'I005',continue this task
2024-06-17 16:29:12.334 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:12.338 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7398c850> is not in list
2024-06-17 16:29:12.364 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7398c850> is not in list
2024-06-17 16:29:12.377 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7398c850> is not in list
2024-06-17 16:29:12.410 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7398c850> is not in list
2024-06-17 16:29:12.423 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:12.423 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:12.480 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:12.484 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78c16700> is not in list
2024-06-17 16:29:12.505 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78c16700> is not in list
2024-06-17 16:29:12.515 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78c16700> is not in list
2024-06-17 16:29:12.551 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78c16700> is not in list
2024-06-17 16:29:12.562 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:12.563 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:12.616 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:12.622 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b73d74df0> is not in list
2024-06-17 16:29:12.650 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b73d74df0> is not in list
2024-06-17 16:29:12.660 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b73d74df0> is not in list
2024-06-17 16:29:12.700 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b73d74df0> is not in list
2024-06-17 16:29:12.714 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:12.715 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:12.767 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:12.773 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b788bc670> is not in list
2024-06-17 16:29:12.806 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b788bc670> is not in list
2024-06-17 16:29:12.816 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b788bc670> is not in list
2024-06-17 16:29:12.852 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b788bc670> is not in list
2024-06-17 16:29:12.861 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:12.862 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:12.913 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:12.917 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78c375b0> is not in list
2024-06-17 16:29:12.941 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78c375b0> is not in list
2024-06-17 16:29:12.952 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78c375b0> is not in list
2024-06-17 16:29:12.988 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78c375b0> is not in list
2024-06-17 16:29:12.999 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:12.999 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:13.056 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:13.060 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b784b32b0> is not in list
2024-06-17 16:29:13.086 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b784b32b0> is not in list
2024-06-17 16:29:13.095 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b784b32b0> is not in list
2024-06-17 16:29:13.129 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b784b32b0> is not in list
2024-06-17 16:29:13.138 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:13.138 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:13.193 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:13.197 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78cce460> is not in list
2024-06-17 16:29:13.217 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78cce460> is not in list
2024-06-17 16:29:13.227 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78cce460> is not in list
2024-06-17 16:29:13.265 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78cce460> is not in list
2024-06-17 16:29:13.274 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:13.274 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:13.336 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:13.340 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b788efbe0> is not in list
2024-06-17 16:29:13.364 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b788efbe0> is not in list
2024-06-17 16:29:13.374 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b788efbe0> is not in list
2024-06-17 16:29:13.414 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b788efbe0> is not in list
2024-06-17 16:29:13.425 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:13.425 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:13.476 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:13.481 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b788e6c70> is not in list
2024-06-17 16:29:13.509 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b788e6c70> is not in list
2024-06-17 16:29:13.519 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b788e6c70> is not in list
2024-06-17 16:29:13.557 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b788e6c70> is not in list
2024-06-17 16:29:13.566 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:13.566 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:13.638 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:13.644 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7365bf40> is not in list
2024-06-17 16:29:13.670 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7365bf40> is not in list
2024-06-17 16:29:13.682 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7365bf40> is not in list
2024-06-17 16:29:13.718 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7365bf40> is not in list
2024-06-17 16:29:13.729 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:13.729 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:13.781 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:13.786 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b73e7baf0> is not in list
2024-06-17 16:29:13.824 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b73e7baf0> is not in list
2024-06-17 16:29:13.866 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b73e7baf0> is not in list
2024-06-17 16:29:13.876 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:13.876 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:13.884 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:unsupported operand type(s) for +: 'NoneType' and 'list',continue this task
2024-06-17 16:29:13.936 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:13.939 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b73619580> is not in list
2024-06-17 16:29:13.971 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b73619580> is not in list
2024-06-17 16:29:14.006 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b73619580> is not in list
2024-06-17 16:29:14.016 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:14.016 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:14.023 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:unsupported operand type(s) for +: 'NoneType' and 'list',continue this task
2024-06-17 16:29:14.071 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:14.074 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b739deca0> is not in list
2024-06-17 16:29:14.107 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b739deca0> is not in list
2024-06-17 16:29:14.141 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b739deca0> is not in list
2024-06-17 16:29:14.150 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:14.151 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:'I005',continue this task
2024-06-17 16:29:14.155 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:unsupported operand type(s) for +: 'NoneType' and 'list',continue this task
2024-06-17 16:29:14.207 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:14.210 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78e74100> is not in list
2024-06-17 16:29:14.241 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78e74100> is not in list
2024-06-17 16:29:14.274 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b78e74100> is not in list
2024-06-17 16:29:14.284 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:14.285 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:14.290 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:unsupported operand type(s) for +: 'NoneType' and 'list',continue this task
2024-06-17 16:29:14.345 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:14.348 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7346a700> is not in list
2024-06-17 16:29:14.371 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7346a700> is not in list
2024-06-17 16:29:14.382 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7346a700> is not in list
2024-06-17 16:29:14.416 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7346a700> is not in list
2024-06-17 16:29:14.430 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:14.430 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:14.436 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:unsupported operand type(s) for +: 'NoneType' and 'list',continue this task
2024-06-17 16:29:14.497 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:14.500 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b784aeb80> is not in list
2024-06-17 16:29:14.521 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b784aeb80> is not in list
2024-06-17 16:29:14.535 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b784aeb80> is not in list
2024-06-17 16:29:14.573 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b784aeb80> is not in list
2024-06-17 16:29:14.583 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:14.583 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:14.589 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:unsupported operand type(s) for +: 'NoneType' and 'list',continue this task
2024-06-17 16:29:14.637 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:14.641 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b72f2e0a0> is not in list
2024-06-17 16:29:14.674 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b72f2e0a0> is not in list
2024-06-17 16:29:14.708 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b72f2e0a0> is not in list
2024-06-17 16:29:14.718 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:14.718 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:14.723 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:unsupported operand type(s) for +: 'NoneType' and 'list',continue this task
2024-06-17 16:29:14.784 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:'W042-002A'
2024-06-17 16:29:14.789 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7398c0d0> is not in list
2024-06-17 16:29:14.827 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7398c0d0> is not in list
2024-06-17 16:29:14.857 | ERROR    | amhs.tc_in:assign_same_bay:497 - error:<amhs.tc_class_sets.Dataset.Task object at 0x7f4b7398c0d0> is not in list
2024-06-17 16:29:14.867 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:list index out of range,continue this task
2024-06-17 16:29:14.867 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:'I005',continue this task
2024-06-17 16:29:14.873 | WARNING  | amhs.tc_in:path_search_new:391 - path_search_new error:unsupported operand type(s) for +: 'NoneType' and 'list',continue this task
